category,tag,problem_id,title,difficulty,diff_band,solver,url
Mathematics,組み合わせ,agc021_e,E. Ball Eat Chameleons,3944,3600+,851,https://atcoder.jp/contests/agc021/tasks/agc021_e
Mathematics,組み合わせ,typical90_bq,069. Colorful Blocks 2（★3）,,unknown,5060,https://atcoder.jp/contests/typical90/tasks/typical90_bq
Mathematics,組み合わせ,typical90_cf,084. There are two types of characters（★3）,,unknown,4892,https://atcoder.jp/contests/typical90/tasks/typical90_cf
Mathematics,組み合わせ,typical90_cd,082. Counting Numbers（★3）,,unknown,4056,https://atcoder.jp/contests/typical90/tasks/typical90_cd
Mathematics,組み合わせ,agc001_e,E. BBQ Hard,,unknown,2690,https://atcoder.jp/contests/agc001/tasks/agc001_e
Mathematics,組み合わせ,typical90_o,015. Don't be too close（★6）,,unknown,2518,https://atcoder.jp/contests/typical90/tasks/typical90_o
Mathematics,組み合わせ,cpsco2019_s1_d,D. Dessert Planning,,unknown,553,https://atcoder.jp/contests/cpsco2019-s1/tasks/cpsco2019_s1_d
Mathematics,組み合わせ,kupc2019_d,D. Maximin Game,,unknown,325,https://atcoder.jp/contests/kupc2019/tasks/kupc2019_d
Mathematics,組み合わせ,wtf19_c1,C1. Triangular Lamps Easy,,unknown,215,https://atcoder.jp/contests/wtf19-open/tasks/wtf19_c1
Mathematics,組み合わせ,kupc2014_d,D. ハミング,,unknown,205,https://atcoder.jp/contests/kupc2014/tasks/kupc2014_d
Mathematics,組み合わせ,wtf19_c2,C2. Triangular Lamps Hard,,unknown,184,https://atcoder.jp/contests/wtf19-open/tasks/wtf19_c2
Mathematics,組み合わせ,donuts_live2014_4,D. サバゲー,,unknown,130,https://atcoder.jp/contests/donuts-live2014/tasks/donuts_live2014_4
Mathematics,組み合わせ,ttpc2019_g,G. Palindromic Love Letter,,unknown,104,https://atcoder.jp/contests/ttpc2019/tasks/ttpc2019_g
Mathematics,組み合わせ,tkppc6_2_k,K. Ball in the Box 2,,unknown,46,https://atcoder.jp/contests/tkppc6-2/tasks/tkppc6_2_k
Mathematics,行列,abc197_d,D. Opposite,831,800-1199,6979,https://atcoder.jp/contests/abc197/tasks/abc197_d
Mathematics,行列,abc344_e,E. Insert or Erase,973,800-1199,7364,https://atcoder.jp/contests/abc344/tasks/abc344_e
Mathematics,行列,arc135_b,B. Sum of Three Terms,1239,1200-1599,2773,https://atcoder.jp/contests/arc135/tasks/arc135_b
Mathematics,行列,abc189_e,E. Rotate and Flip,1526,1200-1599,3765,https://atcoder.jp/contests/abc189/tasks/abc189_e
Mathematics,行列,abc204_f,F. Hanjo 2,2044,2000-2399,1435,https://atcoder.jp/contests/abc204/tasks/abc204_f
Mathematics,行列,zone2021_f,F. Encounter and Farewell,2197,2000-2399,868,https://atcoder.jp/contests/zone2021/tasks/zone2021_f
Mathematics,行列,arc054_c,C. 鯛焼き,2292,2000-2399,495,https://atcoder.jp/contests/arc054/tasks/arc054_c
Mathematics,行列,abc141_f,F. Xor Sum 3,2342,2000-2399,1824,https://atcoder.jp/contests/abc141/tasks/abc141_f
Mathematics,行列,yahoo_procon2019_qual_e,E. Odd Subrectangles,2585,2400-2799,702,https://atcoder.jp/contests/yahoo-procon2019-qual/tasks/yahoo_procon2019_qual_e
Mathematics,行列,abc129_f,F. Takahashi's Basics in Education and Learning,2621,2400-2799,1207,https://atcoder.jp/contests/abc129/tasks/abc129_f
Mathematics,行列,dp_r,R. Walk,,unknown,8074,https://atcoder.jp/contests/dp/tasks/dp_r
Mathematics,行列,typical90_be,057. Flip Flap（★6）,,unknown,1211,https://atcoder.jp/contests/typical90/tasks/typical90_be
Mathematics,行列,bitflyer2018_final_d,D. 数列 XOR,,unknown,278,https://atcoder.jp/contests/bitflyer2018-final/tasks/bitflyer2018_final_d
Mathematics,行列,cf16_exhibition_final_h,H. AB=C Problem,,unknown,116,https://atcoder.jp/contests/cf16-exhibition-final/tasks/cf16_exhibition_final_h
Mathematics,行列,icpc2013summer_day4_f,F. Graph Automata Player,,unknown,69,https://atcoder.jp/contests/jag2013summer-day4/tasks/icpc2013summer_day4_f
Mathematics,行列,icpc2013spring_j,J. Tree Reconstruction,,unknown,45,https://atcoder.jp/contests/JAG2013Spring/tasks/icpc2013spring_j
Searching,bit全探索,arc105_a,A. Fourtune Cookies,-582,<0,7765,https://atcoder.jp/contests/arc105/tasks/arc105_a
Searching,bit全探索,arc025_1,A. ゴールドラッシュ,-80,<0,2819,https://atcoder.jp/contests/arc025/tasks/arc025_1
Searching,bit全探索,abc133_b,B. Good Distance,47,0-399,17043,https://atcoder.jp/contests/abc133/tasks/abc133_b
Searching,bit全探索,abc182_c,C. To 3,274,0-399,13202,https://atcoder.jp/contests/abc182/tasks/abc182_c
Searching,bit全探索,abc079_c,C. Train Ticket,331,0-399,16437,https://atcoder.jp/contests/abc079/tasks/abc079_c
Searching,bit全探索,abc289_c,C. Coverage,396,0-399,9551,https://atcoder.jp/contests/abc289/tasks/abc289_c
Searching,bit全探索,cf17_final_a,A. AKIBA,439,400-799,3689,https://atcoder.jp/contests/cf17-final/tasks/cf17_final_a
Searching,bit全探索,abc190_c,C. Bowls and Dishes,472,400-799,12218,https://atcoder.jp/contests/abc190/tasks/abc190_c
Searching,bit全探索,abc249_c,C. Just K,528,400-799,9053,https://atcoder.jp/contests/abc249/tasks/abc249_c
Searching,bit全探索,arc029_1,A. 高橋君とお肉,549,400-799,6965,https://atcoder.jp/contests/arc029/tasks/arc029_1
Searching,bit全探索,abc167_c,C. Skill Up,595,400-799,15722,https://atcoder.jp/contests/abc167/tasks/abc167_c
Searching,bit全探索,abc173_c,C. H and V,653,400-799,13179,https://atcoder.jp/contests/abc173/tasks/abc173_c
Searching,bit全探索,arc114_a,A. Not coprime,750,400-799,4920,https://atcoder.jp/contests/arc114/tasks/arc114_a
Searching,bit全探索,abc264_c,C. Matrix Reducing,758,400-799,7525,https://atcoder.jp/contests/abc264/tasks/abc264_c
Searching,bit全探索,abc128_c,C. Switches,805,800-1199,15490,https://atcoder.jp/contests/abc128/tasks/abc128_c
Searching,bit全探索,abc197_c,C. ORXOR,809,800-1199,9698,https://atcoder.jp/contests/abc197/tasks/abc197_c
Searching,bit全探索,abc147_c,C. HonestOrUnkind2,977,800-1199,11043,https://atcoder.jp/contests/abc147/tasks/abc147_c
Searching,bit全探索,arc061_a,C. Many Formulas,1089,800-1199,15877,https://atcoder.jp/contests/abc045/tasks/arc061_a
Searching,bit全探索,abc080_c,C. Shopping Street,1130,800-1199,6262,https://atcoder.jp/contests/abc080/tasks/abc080_c
Searching,bit全探索,abc200_d,D. Happy Birthday! 2,1217,1200-1599,6322,https://atcoder.jp/contests/abc200/tasks/abc200_d
Searching,bit全探索,donuts_2015_2,B. Tokyo 7th シスターズ,1297,1200-1599,1196,https://atcoder.jp/contests/donuts-2015/tasks/donuts_2015_2
Searching,bit全探索,abc119_c,C. Synthetic Kadomatsu,1346,1200-1599,6945,https://atcoder.jp/contests/abc119/tasks/abc119_c
Searching,bit全探索,arc007_3,C. 節約生活,1386,1200-1599,1501,https://atcoder.jp/contests/arc007/tasks/arc007_3
Searching,bit全探索,cf17_final_c,C. Time Gap,1390,1200-1599,2112,https://atcoder.jp/contests/cf17-final/tasks/cf17_final_c
Searching,bit全探索,abc104_c,C. All Green,1393,1200-1599,7920,https://atcoder.jp/contests/abc104/tasks/abc104_c
Searching,bit全探索,abc142_e,E. Get Everything,1397,1200-1599,6109,https://atcoder.jp/contests/abc142/tasks/abc142_e
Searching,bit全探索,abc002_4,D. 派閥,1418,1200-1599,8811,https://atcoder.jp/contests/abc002/tasks/abc002_4
Searching,bit全探索,abc159_e,E. Dividing Chocolate,1450,1200-1599,5089,https://atcoder.jp/contests/abc159/tasks/abc159_e
Searching,bit全探索,abc246_f,F. typewriter,1677,1600-1999,3171,https://atcoder.jp/contests/abc246/tasks/abc246_f
Searching,bit全探索,abc031_d,D. 語呂合わせ,1688,1600-1999,1596,https://atcoder.jp/contests/abc031/tasks/abc031_d
Searching,bit全探索,abc219_e,E. Moat,1690,1600-1999,2743,https://atcoder.jp/contests/abc219/tasks/abc219_e
Searching,bit全探索,keyence2020_d,D. Swap and Flip,1841,1600-1999,1542,https://atcoder.jp/contests/keyence2020/tasks/keyence2020_d
Searching,bit全探索,abc187_f,F. Close Group,1895,1600-1999,3445,https://atcoder.jp/contests/abc187/tasks/abc187_f
Searching,bit全探索,tenka1_2012_7,C. 席が足りない,1936,1600-1999,371,https://atcoder.jp/contests/tenka1-2012-qualB/tasks/tenka1_2012_7
Searching,bit全探索,mujin_pc_2016_c,C. Orange Graph,2093,2000-2399,549,https://atcoder.jp/contests/mujin-pc-2016/tasks/mujin_pc_2016_c
Searching,bit全探索,typical90_b,002. Encyclopedia of Parentheses（★3）,,unknown,13799,https://atcoder.jp/contests/typical90/tasks/typical90_b
Searching,bit全探索,joi2008yo_e,E. おせんべい,,unknown,3783,https://atcoder.jp/contests/joi2008yo/tasks/joi2008yo_e
Searching,bit全探索,typical90_bk,063. Monochromatic Subgrid（★4）,,unknown,3762,https://atcoder.jp/contests/typical90/tasks/typical90_bk
Searching,bit全探索,s8pc_4_b,B. Buildings are Colorful!,,unknown,3067,https://atcoder.jp/contests/s8pc-4/tasks/s8pc_4_b
Searching,bit全探索,past201912_g,G. Division,,unknown,2551,https://atcoder.jp/contests/past201912-open/tasks/past201912_g
Searching,bit全探索,typical90_ch,086. Snuke's Favorite Arrays（★5）,,unknown,2122,https://atcoder.jp/contests/typical90/tasks/typical90_ch
Searching,bit全探索,past201912_l,L. Gradation,,unknown,1063,https://atcoder.jp/contests/past201912-open/tasks/past201912_l
Searching,bit全探索,past202012_f,F. Dangerous Chemicals,,unknown,844,https://atcoder.jp/contests/past202012-open/tasks/past202012_f
Searching,bit全探索,utpc2011_3,C. [[iwi]],,unknown,381,https://atcoder.jp/contests/utpc2011/tasks/utpc2011_3
Searching,bit全探索,s8pc_2_b,B. Division 2,,unknown,189,https://atcoder.jp/contests/s8pc-2/tasks/s8pc_2_b
Searching,その他,diverta2019_b,B. RGB Boxes,538,400-799,8073,https://atcoder.jp/contests/diverta2019/tasks/diverta2019_b
Searching,その他,tenka1_2018_e,E. Equilateral,2459,2400-2799,498,https://atcoder.jp/contests/tenka1-2018/tasks/tenka1_2018_e
Searching,ヒューリスティック,abc176_e,E. Bomber,1204,1200-1599,6935,https://atcoder.jp/contests/abc176/tasks/abc176_e
Searching,ヒューリスティック,ahc033_a,A. Container Handling with Cranes,3747,3600+,1094,https://atcoder.jp/contests/ahc033/tasks/ahc033_a
Searching,ヒューリスティック,tenka1_2012_final_d,D. さんかく,,unknown,70,https://atcoder.jp/contests/tenka1-2012-final/tasks/tenka1_2012_final_d
Searching,三分探索,arc122_b,B. Insurance,729,400-799,3478,https://atcoder.jp/contests/arc122/tasks/arc122_b
Searching,三分探索,abc180_d,D. Takahashi Unevolved,752,400-799,9178,https://atcoder.jp/contests/abc180/tasks/abc180_d
Searching,三分探索,abc279_d,D. Freefall,766,400-799,6902,https://atcoder.jp/contests/abc279/tasks/abc279_d
Searching,三分探索,arc100_a,C. Linear Approximation,1089,800-1199,9507,https://atcoder.jp/contests/abc102/tasks/arc100_a
Searching,三分探索,arc054_b,B. ムーアの法則,1269,1200-1599,4093,https://atcoder.jp/contests/arc054/tasks/arc054_b
Searching,三分探索,arc029_2,B. 高橋君と禁断の書,2032,2000-2399,703,https://atcoder.jp/contests/arc029/tasks/arc029_2
Searching,三分探索,dwango2015_prelims_4,D. タクシー,2495,2400-2799,122,https://atcoder.jp/contests/dwango2015-prelims/tasks/dwango2015_prelims_4
Searching,三分探索,ahc033_a,A. Container Handling with Cranes,3747,3600+,1094,https://atcoder.jp/contests/ahc033/tasks/ahc033_a
Searching,三分探索,typical90_br,070. Plant Planning（★4）,,unknown,4004,https://atcoder.jp/contests/typical90/tasks/typical90_br
Searching,三分探索,past202104_j,J. Points to Cost,,unknown,554,https://atcoder.jp/contests/past202104-open/tasks/past202104_j
Searching,二分探索,abc326_b,B. 326-like Numbers,-503,<0,15120,https://atcoder.jp/contests/abc326/tasks/abc326_b
Searching,二分探索,abc322_c,C. Festival,-56,<0,16466,https://atcoder.jp/contests/abc322/tasks/abc322_c
Searching,二分探索,abc231_c,C. Counting 2,111,0-399,12638,https://atcoder.jp/contests/abc231/tasks/abc231_c
Searching,二分探索,abc196_c,C. Doubled,202,0-399,14065,https://atcoder.jp/contests/abc196/tasks/abc196_c
Searching,二分探索,abc212_c,C. Min Difference,205,0-399,14472,https://atcoder.jp/contests/abc212/tasks/abc212_c
Searching,二分探索,abc255_b,B. Light It Up,348,0-399,9845,https://atcoder.jp/contests/abc255/tasks/abc255_b
Searching,二分探索,arc118_a,A. Tax Included Price,418,400-799,4412,https://atcoder.jp/contests/arc118/tasks/arc118_a
Searching,二分探索,arc109_b,B. log,524,400-799,6583,https://atcoder.jp/contests/arc109/tasks/arc109_b
Searching,二分探索,abc334_d,D. Reindeer and Sleigh,602,400-799,8900,https://atcoder.jp/contests/abc334/tasks/abc334_d
Searching,二分探索,abc319_d,D. Minimum Width,631,400-799,11053,https://atcoder.jp/contests/abc319/tasks/abc319_d
Searching,二分探索,abc305_d,D. Sleep Log,671,400-799,7494,https://atcoder.jp/contests/abc305/tasks/abc305_d
Searching,二分探索,code_festival_final_c,C. N進数,685,400-799,2063,https://atcoder.jp/contests/code-festival-2014-final/tasks/code_festival_final_c
Searching,二分探索,abc143_d,D. Triangles,686,400-799,11458,https://atcoder.jp/contests/abc143/tasks/abc143_d
Searching,二分探索,abc205_d,D. Kth Excluded,713,400-799,9502,https://atcoder.jp/contests/abc205/tasks/abc205_d
Searching,二分探索,abc144_d,D. Water Bottle,714,400-799,9941,https://atcoder.jp/contests/abc144/tasks/abc144_d
Searching,二分探索,abc312_c,C. Invisible Hand,727,400-799,8824,https://atcoder.jp/contests/abc312/tasks/abc312_c
Searching,二分探索,abc146_c,C. Buy an Integer,741,400-799,13907,https://atcoder.jp/contests/abc146/tasks/abc146_c
Searching,二分探索,abc255_d,D. ±1 Operation 2,788,400-799,8135,https://atcoder.jp/contests/abc255/tasks/abc255_d
Searching,二分探索,abc248_d,D. Range Count Query,793,400-799,9522,https://atcoder.jp/contests/abc248/tasks/abc248_d
Searching,二分探索,abc217_d,D. Cutting Woods,802,800-1199,10363,https://atcoder.jp/contests/abc217/tasks/abc217_d
Searching,二分探索,abc341_d,D. Only one of two,829,800-1199,9002,https://atcoder.jp/contests/abc341/tasks/abc341_d
Searching,二分探索,abc440_d,D. Forbidden List 2,863,800-1199,6138,https://atcoder.jp/contests/abc440/tasks/abc440_d
Searching,二分探索,abc234_e,E. Arithmetic Number,899,800-1199,6544,https://atcoder.jp/contests/abc234/tasks/abc234_e
Searching,二分探索,abc172_c,C. Tsundoku,930,800-1199,12243,https://atcoder.jp/contests/abc172/tasks/abc172_c
Searching,二分探索,abc336_d,D. Pyramid,991,800-1199,6519,https://atcoder.jp/contests/abc336/tasks/abc336_d
Searching,二分探索,abc304_d,D. A Piece of Cake,1015,800-1199,5880,https://atcoder.jp/contests/abc304/tasks/abc304_d
Searching,二分探索,abc269_e,E. Last Rook,1030,800-1199,4996,https://atcoder.jp/contests/abc269/tasks/abc269_e
Searching,二分探索,abc216_e,E. Amusement Park,1084,800-1199,5869,https://atcoder.jp/contests/abc216/tasks/abc216_e
Searching,二分探索,arc084_a,C. Snuke Festival,1096,800-1199,11886,https://atcoder.jp/contests/abc077/tasks/arc084_a
Searching,二分探索,abc273_d,D. LRUD Instructions,1119,800-1199,5009,https://atcoder.jp/contests/abc273/tasks/abc273_d
Searching,二分探索,abc364_d,D. K-th Nearest,1136,800-1199,6834,https://atcoder.jp/contests/abc364/tasks/abc364_d
Searching,二分探索,abc124_d,D. Handstand,1138,800-1199,7022,https://atcoder.jp/contests/abc124/tasks/abc124_d
Searching,二分探索,abc246_d,D. 2-variable Function,1148,800-1199,7747,https://atcoder.jp/contests/abc246/tasks/abc246_d
Searching,二分探索,abc181_e,E. Transformable Teacher,1193,800-1199,5259,https://atcoder.jp/contests/abc181/tasks/abc181_e
Searching,二分探索,arc118_b,B. Village of M People,1196,800-1199,2772,https://atcoder.jp/contests/arc118/tasks/arc118_b
Searching,二分探索,apc001_c,C. Vacant Seat,1197,800-1199,3076,https://atcoder.jp/contests/apc001/tasks/apc001_c
Searching,二分探索,indeednow_2015_quala_3,C. 説明会,1200,1200-1599,1796,https://atcoder.jp/contests/indeednow-quala/tasks/indeednow_2015_quala_3
Searching,二分探索,abc257_d,D. Jumping Takahashi 2,1203,1200-1599,5399,https://atcoder.jp/contests/abc257/tasks/abc257_d
Searching,二分探索,abc270_e,E. Apple Baskets on Circle,1211,1200-1599,5301,https://atcoder.jp/contests/abc270/tasks/abc270_e
Searching,二分探索,abc174_e,E. Logs,1227,1200-1599,8505,https://atcoder.jp/contests/abc174/tasks/abc174_e
Searching,二分探索,abc138_e,E. Strings of Impurity,1257,1200-1599,6081,https://atcoder.jp/contests/abc138/tasks/abc138_e
Searching,二分探索,arc054_b,B. ムーアの法則,1269,1200-1599,4093,https://atcoder.jp/contests/arc054/tasks/arc054_b
Searching,二分探索,abc134_e,E. Sequence Decomposing,1320,1200-1599,6507,https://atcoder.jp/contests/abc134/tasks/abc134_e
Searching,二分探索,abc119_d,D. Lazy Faith,1346,1200-1599,5508,https://atcoder.jp/contests/abc119/tasks/abc119_d
Searching,二分探索,abc381_e,E. 11/22 Subsequence,1396,1200-1599,3552,https://atcoder.jp/contests/abc381/tasks/abc381_e
Searching,二分探索,abc026_d,D. 高橋君ボール1号,1406,1200-1599,3273,https://atcoder.jp/contests/abc026/tasks/abc026_d
Searching,二分探索,abc192_d,D. Base n,1425,1200-1599,5776,https://atcoder.jp/contests/abc192/tasks/abc192_d
Searching,二分探索,abc144_e,E. Gluttony,1449,1200-1599,5228,https://atcoder.jp/contests/abc144/tasks/abc144_e
Searching,二分探索,abc020_c,C. 壁抜け,1477,1200-1599,2787,https://atcoder.jp/contests/abc020/tasks/abc020_c
Searching,二分探索,agc041_b,B. Voting Judges,1486,1200-1599,2658,https://atcoder.jp/contests/agc041/tasks/agc041_b
Searching,二分探索,zone2021_c,C. MAD TEAM,1497,1200-1599,3576,https://atcoder.jp/contests/zone2021/tasks/zone2021_c
Searching,二分探索,arc049_b,B. 高橋ノルム君,1511,1200-1599,1533,https://atcoder.jp/contests/arc049/tasks/arc049_b
Searching,二分探索,abc292_f,F. Regular Triangle Inside a Rectangle,1522,1200-1599,2988,https://atcoder.jp/contests/abc292/tasks/abc292_f
Searching,二分探索,arc075_b,D. Widespread,1544,1200-1599,5446,https://atcoder.jp/contests/abc063/tasks/arc075_b
Searching,二分探索,abc034_d,D. 食塩水,1549,1200-1599,2818,https://atcoder.jp/contests/abc034/tasks/abc034_d
Searching,二分探索,abc361_f,F. x = a^b,1606,1600-1999,3490,https://atcoder.jp/contests/abc361/tasks/abc361_f
Searching,二分探索,abc017_3,C. ハイスコア,1607,1600-1999,2982,https://atcoder.jp/contests/abc017/tasks/abc017_3
Searching,二分探索,abc203_d,D. Pond,1622,1600-1999,5148,https://atcoder.jp/contests/abc203/tasks/abc203_d
Searching,二分探索,abc227_d,D. Project Planning,1643,1600-1999,4711,https://atcoder.jp/contests/abc227/tasks/abc227_d
Searching,二分探索,exawizards2019_c,C. Snuke the Wizard,1709,1600-1999,2282,https://atcoder.jp/contests/exawizards2019/tasks/exawizards2019_c
Searching,二分探索,codefestival_2015_qualA_d,D. 壊れた電車,1723,1600-1999,1255,https://atcoder.jp/contests/code-festival-2015-quala/tasks/codefestival_2015_qualA_d
Searching,二分探索,arc165_c,C. Social Distance on Graph,1743,1600-1999,1797,https://atcoder.jp/contests/arc165/tasks/arc165_c
Searching,二分探索,abc023_c,C. 収集王,1752,1600-1999,2456,https://atcoder.jp/contests/abc023/tasks/abc023_c
